Mes,estacion,afluencia_predicha,delitos_con_violencia,delitos_sin_violencia
2029-12,TEZONCO,262177.4718487117,0.0,0.0
2030-01,TEZONCO,300702.3034933632,0.0,0.0
2030-02,TEZONCO,430657.7072422815,0.0,0.0
2030-03,TEZONCO,369136.2895852178,0.0,0.0
2025-04,FERRERÍA/ARENA CIUDAD DE MÉXICO,434165.782382499,0.0,0.0
2025-05,FERRERÍA/ARENA CIUDAD DE MÉXICO,479644.35669955146,0.0,0.0
2025-06,FERRERÍA/ARENA CIUDAD DE MÉXICO,558250.5331968229,0.0,0.0
2025-07,FERRERÍA/ARENA CIUDAD DE MÉXICO,349768.1001419147,0.0,0.0
2025-08,FERRERÍA/ARENA CIUDAD DE MÉXICO,375583.3076191403,0.0,0.0
2025-09,FERRERÍA/ARENA CIUDAD DE MÉXICO,635307.0488700676,0.0,0.0
2025-10,FERRERÍA/ARENA CIUDAD DE MÉXICO,503857.3924308035,0.0,0.0
2025-11,FERRERÍA/ARENA CIUDAD DE MÉXICO,513718.0177067912,0.0,0.0
2025-12,FERRERÍA/ARENA CIUDAD DE MÉXICO,445041.3842578888,0.0,0.0
2026-01,FERRERÍA/ARENA CIUDAD DE MÉXICO,420838.221822744,0.0,0.0
2026-02,FERRERÍA/ARENA CIUDAD DE MÉXICO,496859.0025159082,0.0,0.0
2026-03,FERRERÍA/ARENA CIUDAD DE MÉXICO,532607.0437464518,0.0,0.0
2026-04,FERRERÍA/ARENA CIUDAD DE MÉXICO,446041.7056709388,0.0,0.0
2026-05,FERRERÍA/ARENA CIUDAD DE MÉXICO,441046.9101806268,0.0,0.0
2026-06,FERRERÍA/ARENA CIUDAD DE MÉXICO,519716.29726384266,0.0,0.0
2026-07,FERRERÍA/ARENA CIUDAD DE MÉXICO,317944.0576689552,0.0,0.0
2026-08,FERRERÍA/ARENA CIUDAD DE MÉXICO,468900.60261522006,0.0,0.0
2026-09,FERRERÍA/ARENA CIUDAD DE MÉXICO,456160.15889329946,0.0,0.0
2026-10,FERRERÍA/ARENA CIUDAD DE MÉXICO,472226.3095683,0.0,0.0
2026-11,FERRERÍA/ARENA CIUDAD DE MÉXICO,588057.1057646624,0.0,0.0
2026-12,FERRERÍA/ARENA CIUDAD DE MÉXICO,279147.19176927884,0.0,0.0
2027-01,FERRERÍA/ARENA CIUDAD DE MÉXICO,377993.6942339188,0.0,0.0
2027-02,FERRERÍA/ARENA CIUDAD DE MÉXICO,459722.14972569153,0.0,0.0
2027-03,FERRERÍA/ARENA CIUDAD DE MÉXICO,493394.2107330962,0.0,0.0
2027-04,FERRERÍA/ARENA CIUDAD DE MÉXICO,379160.9389619202,0.0,0.0
2027-05,FERRERÍA/ARENA CIUDAD DE MÉXICO,500536.4345887952,0.0,0.0
2027-06,FERRERÍA/ARENA CIUDAD DE MÉXICO,361440.9326362984,0.0,0.0
2027-07,FERRERÍA/ARENA CIUDAD DE MÉXICO,272816.33671998867,0.0,0.0
2027-08,FERRERÍA/ARENA CIUDAD DE MÉXICO,411194.39349651954,0.0,0.0
2027-09,FERRERÍA/ARENA CIUDAD DE MÉXICO,419410.189977913,0.0,0.0
2027-10,FERRERÍA/ARENA CIUDAD DE MÉXICO,427002.5368453113,0.0,0.0
2027-11,FERRERÍA/ARENA CIUDAD DE MÉXICO,539835.4754503004,0.0,0.0
2027-12,FERRERÍA/ARENA CIUDAD DE MÉXICO,235762.69820626837,0.0,0.0
2028-01,FERRERÍA/ARENA CIUDAD DE MÉXICO,411257.5869651783,0.0,0.0
2028-02,FERRERÍA/ARENA CIUDAD DE MÉXICO,456580.9358131564,0.0,0.0
2028-03,FERRERÍA/ARENA CIUDAD DE MÉXICO,324454.50352969434,0.0,0.0
2028-04,FERRERÍA/ARENA CIUDAD DE MÉXICO,351483.81581589574,0.0,0.0
2028-05,FERRERÍA/ARENA CIUDAD DE MÉXICO,450689.72603909264,0.0,0.0
2028-06,FERRERÍA/ARENA CIUDAD DE MÉXICO,323280.8456776224,0.0,0.0
2028-07,FERRERÍA/ARENA CIUDAD DE MÉXICO,291847.4391634056,0.0,0.0
2028-08,FERRERÍA/ARENA CIUDAD DE MÉXICO,306171.5608239848,0.0,0.0
2028-09,FERRERÍA/ARENA CIUDAD DE MÉXICO,376734.50535084703,0.0,0.0
2028-10,FERRERÍA/ARENA CIUDAD DE MÉXICO,492119.11593106354,0.0,0.0
2028-11,FERRERÍA/ARENA CIUDAD DE MÉXICO,384053.7286498029,0.0,0.0
2028-12,FERRERÍA/ARENA CIUDAD DE MÉXICO,196389.5589185728,0.0,0.0
2029-01,FERRERÍA/ARENA CIUDAD DE MÉXICO,359896.606106609,0.0,0.0
2029-02,FERRERÍA/ARENA CIUDAD DE MÉXICO,417864.10602218553,0.0,0.0
2029-03,FERRERÍA/ARENA CIUDAD DE MÉXICO,285483.16512880434,0.0,0.0
2029-04,FERRERÍA/ARENA CIUDAD DE MÉXICO,376514.0196937022,0.0,0.0
2029-05,FERRERÍA/ARENA CIUDAD DE MÉXICO,327068.88668170804,0.0,0.0
2029-06,FERRERÍA/ARENA CIUDAD DE MÉXICO,281307.0920884485,0.0,0.0
2029-07,FERRERÍA/ARENA CIUDAD DE MÉXICO,239286.50580439743,0.0,0.0
2029-08,FERRERÍA/ARENA CIUDAD DE MÉXICO,264357.02411782416,0.0,0.0
2029-09,FERRERÍA/ARENA CIUDAD DE MÉXICO,337008.5339052747,0.0,0.0
2029-10,FERRERÍA/ARENA CIUDAD DE MÉXICO,440132.987414276,0.0,0.0
2029-11,FERRERÍA/ARENA CIUDAD DE MÉXICO,343990.7390266535,0.0,0.0
2029-12,FERRERÍA/ARENA CIUDAD DE MÉXICO,221244.0024473473,0.0,0.0
2030-01,FERRERÍA/ARENA CIUDAD DE MÉXICO,243027.3677004444,0.0,0.0
2030-02,FERRERÍA/ARENA CIUDAD DE MÉXICO,376167.4888585553,0.0,0.0
2030-03,FERRERÍA/ARENA CIUDAD DE MÉXICO,243913.2377083224,0.0,0.0
2025-04,MÚZQUIZ,376786.1035304396,0.0,0.0
2025-05,MÚZQUIZ,372951.23382266087,0.0,0.0
2025-06,MÚZQUIZ,396313.1750125362,0.0,0.0
2025-07,MÚZQUIZ,299666.0484267035,0.0,0.0
2025-08,MÚZQUIZ,320220.41159119457,0.0,0.0
2025-09,MÚZQUIZ,539725.3533628879,0.0,0.0
2025-10,MÚZQUIZ,374310.2554193378,0.0,0.0
2025-11,MÚZQUIZ,330603.6404229014,0.0,0.0
2025-12,MÚZQUIZ,444280.5347474933,0.0,0.0
2026-01,MÚZQUIZ,370557.6799159609,0.0,0.0
2026-02,MÚZQUIZ,395887.50984491897,0.0,0.0
2026-03,MÚZQUIZ,426507.76311787486,0.0,0.0
2026-04,MÚZQUIZ,318961.9826598405,0.0,0.0
2026-05,MÚZQUIZ,310047.87691319163,0.0,0.0
2026-06,MÚZQUIZ,349723.28536184726,0.0,0.0
2026-07,MÚZQUIZ,252534.2824318052,0.0,0.0
2026-08,MÚZQUIZ,363725.10791310674,0.0,0.0
2026-09,MÚZQUIZ,330621.447912196,0.0,0.0
2026-10,MÚZQUIZ,323181.7565172983,0.0,0.0
2026-11,MÚZQUIZ,384299.6372160318,0.0,0.0
2026-12,MÚZQUIZ,249665.49157935864,0.0,0.0
2027-01,MÚZQUIZ,279409.1959767161,0.0,0.0
2027-02,MÚZQUIZ,315752.22160231834,0.0,0.0
2027-03,MÚZQUIZ,293234.08119481365,0.0,0.0
2027-04,MÚZQUIZ,122632.93517060156,0.0,0.0
2027-05,MÚZQUIZ,133765.34938373993,0.0,0.0
2027-06,MÚZQUIZ,73341.90462354779,0.0,0.0
2027-07,MÚZQUIZ,50538.43836190882,0.0,0.0
2027-08,MÚZQUIZ,117208.04526265674,0.0,0.0
2027-09,MÚZQUIZ,154209.96747257924,0.0,0.0
2027-10,MÚZQUIZ,123304.12425717444,0.0,0.0
2027-11,MÚZQUIZ,129503.0098451556,0.0,0.0
2027-12,MÚZQUIZ,68453.43930194352,0.0,0.0
2028-01,MÚZQUIZ,121414.98675225678,0.0,0.0
2028-02,MÚZQUIZ,146051.12739141038,0.0,0.0
2028-03,MÚZQUIZ,44671.73021093534,0.0,0.0
2028-04,MÚZQUIZ,-290.4637322425624,0.0,0.0
2028-05,MÚZQUIZ,-19898.316761144728,0.0,0.0
2028-06,MÚZQUIZ,-43782.74929133927,0.0,0.0
2028-07,MÚZQUIZ,-84639.49727400532,0.0,0.0
2028-08,MÚZQUIZ,-20602.311164430423,0.0,0.0
2028-09,MÚZQUIZ,20730.54025193981,0.0,0.0
2028-10,MÚZQUIZ,-7729.469705061489,0.0,0.0
2028-11,MÚZQUIZ,-9186.25851518258,0.0,0.0
2028-12,MÚZQUIZ,-62481.75286553103,0.0,0.0
2029-01,MÚZQUIZ,-43291.82498434904,0.0,0.0
2029-02,MÚZQUIZ,17605.80715794717,0.0,0.0
2029-03,MÚZQUIZ,-94436.53588040572,0.0,0.0
2029-04,MÚZQUIZ,-204148.82125173105,0.0,0.0
2029-05,MÚZQUIZ,-180146.5113178136,0.0,0.0
2029-06,MÚZQUIZ,-208683.35451570156,0.0,0.0
2029-07,MÚZQUIZ,-289224.571804298,0.0,0.0
2029-08,MÚZQUIZ,-182031.0874000123,0.0,0.0
2029-09,MÚZQUIZ,-135502.26685649142,0.0,0.0
2029-10,MÚZQUIZ,-213122.85500967613,0.0,0.0
2029-11,MÚZQUIZ,-171537.35546992964,0.0,0.0
2029-12,MÚZQUIZ,-270793.2295693895,0.0,0.0
2030-01,MÚZQUIZ,-188988.0527584257,0.0,0.0
2030-02,MÚZQUIZ,-141295.0053237835,0.0,0.0
2030-03,MÚZQUIZ,-247686.13814421912,0.0,0.0
2025-04,BALDERAS,445897.16739714827,0.0,0.0
2025-05,BALDERAS,469400.4135682077,0.0,0.0
2025-06,BALDERAS,453724.6924070472,0.0,0.0
2025-07,BALDERAS,499525.5031456165,0.0,0.0
2025-08,BALDERAS,529180.2137613532,0.0,0.0
2025-09,BALDERAS,686349.7815650572,0.0,0.0
2025-10,BALDERAS,659190.4434710734,0.0,0.0
2025-11,BALDERAS,384088.1357606675,0.0,0.0
2025-12,BALDERAS,266054.4374938597,0.0,0.0
2026-01,BALDERAS,303128.1868208478,0.0,0.0
2026-02,BALDERAS,194787.4514231249,0.0,0.0
2026-03,BALDERAS,104128.15410234034,0.0,0.0
2026-04,BALDERAS,71291.2362619915,0.0,0.0
2026-05,BALDERAS,133476.733809452,0.0,0.0
2026-06,BALDERAS,94728.35503919728,0.0,0.0
2026-07,BALDERAS,136411.97436177023,0.0,0.0
2026-08,BALDERAS,205833.6069115545,0.0,0.0
2026-09,BALDERAS,300448.3714821153,0.0,0.0
2026-10,BALDERAS,441731.40074341046,0.0,0.0
2026-11,BALDERAS,342478.1197047324,0.0,0.0
2026-12,BALDERAS,153012.630621094,0.0,0.0
2027-01,BALDERAS,272310.52130425605,0.0,0.0
2027-02,BALDERAS,221087.47839528223,0.0,0.0
2027-03,BALDERAS,101331.8434614391,0.0,0.0
2027-04,BALDERAS,-92823.45557756328,0.0,0.0
2027-05,BALDERAS,-91791.84750930336,0.0,0.0
2027-06,BALDERAS,-120055.25449863447,0.0,0.0
2027-07,BALDERAS,-33202.08460666194,0.0,0.0
2027-08,BALDERAS,-4448.607695975112,0.0,0.0
2027-09,BALDERAS,77534.65807069116,0.0,0.0
2027-10,BALDERAS,202418.4687017112,0.0,0.0
2027-11,BALDERAS,-19323.466927861267,0.0,0.0
2027-12,BALDERAS,-183768.17965778164,0.0,0.0
2028-01,BALDERAS,-92017.20801754446,0.0,0.0
2028-02,BALDERAS,-141375.03301798255,0.0,0.0
2028-03,BALDERAS,-284336.5875487694,0.0,0.0
2028-04,BALDERAS,-357662.83203163673,0.0,0.0
2028-05,BALDERAS,-407744.4792180832,0.0,0.0
2028-06,BALDERAS,-366114.67052858026,0.0,0.0
2028-07,BALDERAS,-378327.9204184655,0.0,0.0
2028-08,BALDERAS,-250120.74827277733,0.0,0.0
2028-09,BALDERAS,-159168.09415480067,0.0,0.0
2028-10,BALDERAS,-71418.34967447165,0.0,0.0
2028-11,BALDERAS,-230426.83226885184,0.0,0.0
2028-12,BALDERAS,-365983.0232257632,0.0,0.0
2029-01,BALDERAS,-324643.38606877404,0.0,0.0
2029-02,BALDERAS,-311395.7277325268,0.0,0.0
2029-03,BALDERAS,-465312.3456281326,0.0,0.0
2029-04,BALDERAS,-710341.9461041999,0.0,0.0
2029-05,BALDERAS,-549730.3168325627,0.0,0.0
2029-06,BALDERAS,-591741.6953070117,0.0,0.0
2029-07,BALDERAS,-651118.4493251559,0.0,0.0
2029-08,BALDERAS,-467207.09532525344,0.0,0.0
2029-09,BALDERAS,-389272.488223762,0.0,0.0
2029-10,BALDERAS,-364196.4824801261,0.0,0.0
2029-11,BALDERAS,-478180.855977035,0.0,0.0
2029-12,BALDERAS,-744398.4959391512,0.0,0.0
2030-01,BALDERAS,-520304.0597173881,0.0,0.0
2030-02,BALDERAS,-573408.9519965777,0.0,0.0
2030-03,BALDERAS,-722083.3312790893,0.0,0.0
2025-04,PATRIOTISMO,381183.2752318257,0.0,0.0
2025-05,PATRIOTISMO,396223.9091403168,0.0,0.0
2025-06,PATRIOTISMO,458500.72473718255,0.0,0.0
2025-07,PATRIOTISMO,344195.0298786347,0.0,0.0
2025-08,PATRIOTISMO,370685.61682507367,0.0,0.0
2025-09,PATRIOTISMO,492358.763866956,0.0,0.0
2025-10,PATRIOTISMO,410339.43418306287,0.0,0.0
2025-11,PATRIOTISMO,435141.3346033928,0.0,0.0
2025-12,PATRIOTISMO,417759.9644353653,0.0,0.0
2026-01,PATRIOTISMO,402215.809488622,0.0,0.0
2026-02,PATRIOTISMO,419284.2605729905,0.0,0.0
2026-03,PATRIOTISMO,450344.10140157817,0.0,0.0
2026-04,PATRIOTISMO,378891.0649992408,0.0,0.0
2026-05,PATRIOTISMO,388050.309354943,0.0,0.0
2026-06,PATRIOTISMO,449405.2126451123,0.0,0.0
2026-07,PATRIOTISMO,339935.12712793815,0.0,0.0
2026-08,PATRIOTISMO,443246.6655026129,0.0,0.0
2026-09,PATRIOTISMO,390193.1793781837,0.0,0.0
2026-10,PATRIOTISMO,420806.1193950852,0.0,0.0
2026-11,PATRIOTISMO,536343.1437584203,0.0,0.0
2026-12,PATRIOTISMO,291836.6181886343,0.0,0.0
2027-01,PATRIOTISMO,395010.0846864791,0.0,0.0
2027-02,PATRIOTISMO,416366.1693272098,0.0,0.0
2027-03,PATRIOTISMO,436673.2029050055,0.0,0.0
2027-04,PATRIOTISMO,336369.6984718665,0.0,0.0
2027-05,PATRIOTISMO,433758.6575035278,0.0,0.0
2027-06,PATRIOTISMO,315124.3465673405,0.0,0.0
2027-07,PATRIOTISMO,298567.3379631527,0.0,0.0
2027-08,PATRIOTISMO,404985.74310424586,0.0,0.0
2027-09,PATRIOTISMO,347113.33661207464,0.0,0.0
2027-10,PATRIOTISMO,370804.7361369154,0.0,0.0
2027-11,PATRIOTISMO,488830.9814086488,0.0,0.0
2027-12,PATRIOTISMO,255145.31363951205,0.0,0.0
2028-01,PATRIOTISMO,436735.2319550361,0.0,0.0
2028-02,PATRIOTISMO,389316.4546621926,0.0,0.0
2028-03,PATRIOTISMO,293385.75007643737,0.0,0.0
2028-04,PATRIOTISMO,317433.0351389996,0.0,0.0
2028-05,PATRIOTISMO,408245.9174759665,0.0,0.0
2028-06,PATRIOTISMO,293866.82910003595,0.0,0.0
2028-07,PATRIOTISMO,347388.0655697034,0.0,0.0
2028-08,PATRIOTISMO,304151.37141459505,0.0,0.0
2028-09,PATRIOTISMO,328504.08497621736,0.0,0.0
2028-10,PATRIOTISMO,449017.79159573634,0.0,0.0
2028-11,PATRIOTISMO,369089.4260128903,0.0,0.0
2028-12,PATRIOTISMO,232790.72425432896,0.0,0.0
2029-01,PATRIOTISMO,410783.0901687103,0.0,0.0
2029-02,PATRIOTISMO,370771.8153155485,0.0,0.0
2029-03,PATRIOTISMO,270720.5952468592,0.0,0.0
2029-04,PATRIOTISMO,355052.997753478,0.0,0.0
2029-05,PATRIOTISMO,297988.1262573517,0.0,0.0
2029-06,PATRIOTISMO,262464.04380379315,0.0,0.0
2029-07,PATRIOTISMO,307946.32897293847,0.0,0.0
2029-08,PATRIOTISMO,275389.8832808107,0.0,0.0
2029-09,PATRIOTISMO,295548.73011681606,0.0,0.0
2029-10,PATRIOTISMO,405132.94664586126,0.0,0.0
2029-11,PATRIOTISMO,338624.03656522743,0.0,0.0
2029-12,PATRIOTISMO,272856.6591473081,0.0,0.0
2030-01,PATRIOTISMO,300340.71964940446,0.0,0.0
2030-02,PATRIOTISMO,337778.5809228891,0.0,0.0
2030-03,PATRIOTISMO,240143.04996190203,0.0,0.0
2025-04,CENTRO MÉDICO,559810.7247591381,0.0,0.0
2025-05,CENTRO MÉDICO,567535.3342880522,0.0,0.0
2025-06,CENTRO MÉDICO,712704.8518598217,0.0,0.0
2025-07,CENTRO MÉDICO,550865.3569517944,0.0,0.0
2025-08,CENTRO MÉDICO,570755.8155267608,0.0,0.0
2025-09,CENTRO MÉDICO,735064.3520917522,0.0,0.0
2025-10,CENTRO MÉDICO,604151.8716369437,0.0,0.0
2025-11,CENTRO MÉDICO,620531.3249106115,0.0,0.0
2025-12,CENTRO MÉDICO,674632.7394380791,0.0,0.0
2026-01,CENTRO MÉDICO,568000.3772180148,0.0,0.0
2026-02,CENTRO MÉDICO,589396.7151918912,0.0,0.0
2026-03,CENTRO MÉDICO,647801.1178052534,0.0,0.0
2026-04,CENTRO MÉDICO,510680.9029578157,0.0,0.0
2026-05,CENTRO MÉDICO,518608.79382598295,0.0,0.0
2026-06,CENTRO MÉDICO,645920.2464224322,0.0,0.0
2026-07,CENTRO MÉDICO,486110.3335613573,0.0,0.0
2026-08,CENTRO MÉDICO,639621.9567402323,0.0,0.0
2026-09,CENTRO MÉDICO,536234.9410354262,0.0,0.0
2026-10,CENTRO MÉDICO,564701.7060782651,0.0,0.0
2026-11,CENTRO MÉDICO,728593.9998998796,0.0,0.0
2026-12,CENTRO MÉDICO,458746.6930579332,0.0,0.0
2027-01,CENTRO MÉDICO,526889.1476970185,0.0,0.0
2027-02,CENTRO MÉDICO,551908.3176440648,0.0,0.0
2027-03,CENTRO MÉDICO,557490.7408117516,0.0,0.0
2027-04,CENTRO MÉDICO,376629.39765310194,0.0,0.0
2027-05,CENTRO MÉDICO,482520.0938381548,0.0,0.0
2027-06,CENTRO MÉDICO,383510.17693313054,0.0,0.0
2027-07,CENTRO MÉDICO,361481.3756066974,0.0,0.0
2027-08,CENTRO MÉDICO,482921.5477931781,0.0,0.0
2027-09,CENTRO MÉDICO,403031.1136337447,0.0,0.0
2027-10,CENTRO MÉDICO,424813.0268492103,0.0,0.0
2027-11,CENTRO MÉDICO,559594.3388874403,0.0,0.0
2027-12,CENTRO MÉDICO,324490.9785187695,0.0,0.0
2028-01,CENTRO MÉDICO,473810.044219056,0.0,0.0
2028-02,CENTRO MÉDICO,432784.0619058606,0.0,0.0
2028-03,CENTRO MÉDICO,299597.5976065185,0.0,0.0
2028-04,CENTRO MÉDICO,293788.66100909,0.0,0.0
2028-05,CENTRO MÉDICO,379195.0037581645,0.0,0.0
2028-06,CENTRO MÉDICO,298563.87785755214,0.0,0.0
2028-07,CENTRO MÉDICO,344009.5545394708,0.0,0.0
2028-08,CENTRO MÉDICO,301768.2247266162,0.0,0.0
2028-09,CENTRO MÉDICO,319679.1973333707,0.0,0.0
2028-10,CENTRO MÉDICO,434656.6064159338,0.0,0.0
2028-11,CENTRO MÉDICO,367744.6475707309,0.0,0.0
2028-12,CENTRO MÉDICO,241773.3872415517,0.0,0.0
2029-01,CENTRO MÉDICO,373629.5857759556,0.0,0.0
2029-02,CENTRO MÉDICO,354411.30615232623,0.0,0.0
2029-03,CENTRO MÉDICO,205558.9747742058,0.0,0.0
2029-04,CENTRO MÉDICO,215946.3537612855,0.0,0.0
2029-05,CENTRO MÉDICO,201025.1976091463,0.0,0.0
2029-06,CENTRO MÉDICO,186110.97088797344,0.0,0.0
2029-07,CENTRO MÉDICO,205216.8124369034,0.0,0.0
2029-08,CENTRO MÉDICO,192062.2610241608,0.0,0.0
2029-09,CENTRO MÉDICO,206264.8213479976,0.0,0.0
2029-10,CENTRO MÉDICO,290120.7342305714,0.0,0.0
2029-11,CENTRO MÉDICO,253759.95159906408,0.0,0.0
2029-12,CENTRO MÉDICO,172987.02886768483,0.0,0.0
2030-01,CENTRO MÉDICO,184433.24602991485,0.0,0.0
2030-02,CENTRO MÉDICO,237994.3208406966,0.0,0.0
2030-03,CENTRO MÉDICO,98589.05953636456,0.0,0.0
2025-04,CALLE 11,85081.52479247915,0.0,0.0
2025-05,CALLE 11,74105.69052906573,0.0,0.0
2025-06,CALLE 11,89565.71750210095,0.0,0.0
2025-07,CALLE 11,139647.28157393116,0.0,0.0
2025-08,CALLE 11,176814.96798587823,0.0,0.0
2025-09,CALLE 11,230105.08112342615,0.0,0.0
2025-10,CALLE 11,189440.87110644628,0.0,0.0
2025-11,CALLE 11,191974.91428971064,0.0,0.0
2025-12,CALLE 11,202279.73711456516,0.0,0.0
2026-01,CALLE 11,191838.86485628536,0.0,0.0
2026-02,CALLE 11,224453.4485854838,0.0,0.0
2026-03,CALLE 11,254256.22714238847,0.0,0.0
2026-04,CALLE 11,164437.36183906056,0.0,0.0
2026-05,CALLE 11,160704.8418469392,0.0,0.0
2026-06,CALLE 11,194672.7477731172,0.0,0.0
2026-07,CALLE 11,192831.69173173068,0.0,0.0
2026-08,CALLE 11,284263.29511020455,0.0,0.0
2026-09,CALLE 11,223190.9379589657,0.0,0.0
2026-10,CALLE 11,235751.97998093607,0.0,0.0
2026-11,CALLE 11,294177.608320064,0.0,0.0
2026-12,CALLE 11,185834.1243257805,0.0,0.0
2027-01,CALLE 11,225560.9431879796,0.0,0.0
2027-02,CALLE 11,248983.98738309843,0.0,0.0
2027-03,CALLE 11,273937.6504328894,0.0,0.0
2027-04,CALLE 11,123956.2305915544,0.0,0.0
2027-05,CALLE 11,145566.08216182425,0.0,0.0
2027-06,CALLE 11,113384.10860676588,0.0,0.0
2027-07,CALLE 11,162983.52243185113,0.0,0.0
2027-08,CALLE 11,249879.0657268856,0.0,0.0
2027-09,CALLE 11,198189.2483305765,0.0,0.0
2027-10,CALLE 11,208696.3046215124,0.0,0.0
2027-11,CALLE 11,262251.9797096637,0.0,0.0
2027-12,CALLE 11,164377.49477061364,0.0,0.0
2028-01,CALLE 11,255381.15211598497,0.0,0.0
2028-02,CALLE 11,239170.8604331096,0.0,0.0
2028-03,CALLE 11,195486.32890130483,0.0,0.0
2028-04,CALLE 11,132162.62139643403,0.0,0.0
2028-05,CALLE 11,157209.6077267164,0.0,0.0
2028-06,CALLE 11,122376.4765235032,0.0,0.0
2028-07,CALLE 11,214811.78437378805,0.0,0.0
2028-08,CALLE 11,205606.469996289,0.0,0.0
2028-09,CALLE 11,200106.6311113224,0.0,0.0
2028-10,CALLE 11,265869.700388521,0.0,0.0
2028-11,CALLE 11,210500.82844535215,0.0,0.0
2028-12,CALLE 11,164854.58585382198,0.0,0.0
2029-01,CALLE 11,255745.9747584492,0.0,0.0
2029-02,CALLE 11,238501.4304060736,0.0,0.0
2029-03,CALLE 11,192754.64478199105,0.0,0.0
2029-04,CALLE 11,147744.96353447507,0.0,0.0
2029-05,CALLE 11,115021.85757865522,0.0,0.0
2029-06,CALLE 11,110482.70862229314,0.0,0.0
2029-07,CALLE 11,202658.68738768407,0.0,0.0
2029-08,CALLE 11,196149.08319506535,0.0,0.0
2029-09,CALLE 11,191087.2975331131,0.0,0.0
2029-10,CALLE 11,254211.80070786297,0.0,0.0
2029-11,CALLE 11,201415.01373351325,0.0,0.0
2029-12,CALLE 11,201321.1328941599,0.0,0.0
2030-01,CALLE 11,200396.6161746111,0.0,0.0
2030-02,CALLE 11,230533.07055840123,0.0,0.0
2030-03,CALLE 11,185624.14025580007,0.0,0.0
2025-04,INSURGENTES,9633.387093058504,0.0,0.0
2025-05,INSURGENTES,24418.815813975125,0.0,0.0
2025-06,INSURGENTES,86543.64653011724,0.0,0.0
2025-07,INSURGENTES,-54829.63088580638,0.0,0.0
2025-08,INSURGENTES,-17495.041388402584,0.0,0.0
2025-09,INSURGENTES,-45077.46905072456,0.0,0.0
2025-10,INSURGENTES,-88999.90462820246,0.0,0.0
2025-11,INSURGENTES,-318543.6370641042,0.0,0.0
2025-12,INSURGENTES,-356326.13691348466,0.0,0.0
2026-01,INSURGENTES,-202757.8355548052,0.0,0.0
2026-02,INSURGENTES,-168942.16384176363,0.0,0.0
2026-03,INSURGENTES,-200632.44827262603,0.0,0.0
2026-04,INSURGENTES,-172945.49838096937,0.0,0.0
2026-05,INSURGENTES,-159882.95740303403,0.0,0.0
2026-06,INSURGENTES,-150802.91714788313,0.0,0.0
2026-07,INSURGENTES,-229450.41018389803,0.0,0.0
2026-08,INSURGENTES,-241045.69603051725,0.0,0.0
2026-09,INSURGENTES,-221899.55011334756,0.0,0.0
2026-10,INSURGENTES,-259354.345388126,0.0,0.0
2026-11,INSURGENTES,-580221.9145978345,0.0,0.0
2026-12,INSURGENTES,-419725.1462122866,0.0,0.0
2027-01,INSURGENTES,-359123.23049996846,0.0,0.0
2027-02,INSURGENTES,-329530.2911870944,0.0,0.0
2027-03,INSURGENTES,-402664.3792531354,0.0,0.0
2027-04,INSURGENTES,-331835.2401392951,0.0,0.0
2027-05,INSURGENTES,-392335.2328618938,0.0,0.0
2027-06,INSURGENTES,-274518.8249182452,0.0,0.0
2027-07,INSURGENTES,-389318.7765619501,0.0,0.0
2027-08,INSURGENTES,-440092.0125950555,0.0,0.0
2027-09,INSURGENTES,-381637.72104238457,0.0,0.0
2027-10,INSURGENTES,-419747.3521563959,0.0,0.0
2027-11,INSURGENTES,-785116.4656229523,0.0,0.0
2027-12,INSURGENTES,-582874.3182816082,0.0,0.0
2028-01,INSURGENTES,-646704.5514438914,0.0,0.0
2028-02,INSURGENTES,-485793.15162497584,0.0,0.0
2028-03,INSURGENTES,-484360.47783431335,0.0,0.0
2028-04,INSURGENTES,-493638.0844307991,0.0,0.0
2028-05,INSURGENTES,-594633.8547621241,0.0,0.0
2028-06,INSURGENTES,-436440.61488859006,0.0,0.0
2028-07,INSURGENTES,-682099.3708586736,0.0,0.0
2028-08,INSURGENTES,-511194.0874725733,0.0,0.0
2028-09,INSURGENTES,-543336.2322606429,0.0,0.0
2028-10,INSURGENTES,-757980.4287137971,0.0,0.0
2028-11,INSURGENTES,-809982.3727636822,0.0,0.0
2028-12,INSURGENTES,-744153.3717017423,0.0,0.0
2029-01,INSURGENTES,-848472.96563877,0.0,0.0
2029-02,INSURGENTES,-647274.5611421807,0.0,0.0
2029-03,INSURGENTES,-645844.8736184393,0.0,0.0
2029-04,INSURGENTES,-824210.8473421776,0.0,0.0
2029-05,INSURGENTES,-627305.931663003,0.0,0.0
2029-06,INSURGENTES,-597870.6019998959,0.0,0.0
2029-07,INSURGENTES,-883921.9284139244,0.0,0.0
2029-08,INSURGENTES,-672643.2756470569,0.0,0.0
2029-09,INSURGENTES,-704793.6764175099,0.0,0.0
2029-10,INSURGENTES,-959822.6113733893,0.0,0.0
2029-11,INSURGENTES,-971508.3072423087,0.0,0.0
2029-12,INSURGENTES,-1120305.3521808842,0.0,0.0
2030-01,INSURGENTES,-835695.4373361254,0.0,0.0
2030-02,INSURGENTES,-808758.7027399886,0.0,0.0
2030-03,INSURGENTES,-807328.6479888861,0.0,0.0
2025-04,MEXICALTZINGO,237667.8936860641,0.0,0.0
2025-05,MEXICALTZINGO,244101.79692945423,0.0,0.0
